filepath,label
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic145.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic146.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic147.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic148.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic149.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic15.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic150.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic151.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic152.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic153.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic154.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic155.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic156.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic157.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic158.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic159.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic16.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic160.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic161.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic162.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic163.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic164.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic165.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic166.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic167.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic168.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic169.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic17.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic170.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic171.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic172.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic173.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic174.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic175.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic176.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic177.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic178.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic179.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic18.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic180.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic181.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic182.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic183.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic184.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic185.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic186.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic187.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic188.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic189.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic19.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic190.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic191.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic192.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic193.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic194.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic195.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic196.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic197.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic198.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic199.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic2.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic20.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic200.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic201.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic202.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic203.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic204.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic205.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic206.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic207.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic208.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic209.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic21.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic210.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic211.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic212.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic213.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic214.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic215.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic216.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic217.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic218.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic219.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic22.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic220.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic221.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic222.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic223.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic224.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic225.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic226.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic227.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic228.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic229.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic23.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic230.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic231.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic232.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic233.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic234.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic235.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic236.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic237.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic238.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic239.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic24.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic240.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic241.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic242.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic243.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic244.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic245.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic246.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic247.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic248.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic249.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic25.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic250.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic251.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic252.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic253.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic254.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic255.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic256.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic257.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic258.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic259.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic26.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic260.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic261.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic262.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic263.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic264.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic265.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic266.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic267.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic268.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic269.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic27.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic270.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic271.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic272.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic273.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic274.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic275.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic276.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic277.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic278.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic279.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic28.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic280.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic281.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic282.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic283.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic284.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic285.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic286.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic287.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic288.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic289.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic29.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic290.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic291.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic292.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic293.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic294.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic295.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic296.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic297.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic298.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic299.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic3.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic30.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic300.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic301.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic302.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic303.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic304.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic305.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic306.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic307.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic308.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic309.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic31.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic310.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic311.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic312.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic313.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic314.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic315.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic316.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic317.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic318.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic319.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic32.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic320.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic321.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic322.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic323.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic324.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic325.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic326.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic327.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic328.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic329.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic33.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic330.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic331.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic332.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic333.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic334.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic335.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic336.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic337.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic338.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic339.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic34.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic340.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic341.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic342.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic343.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic344.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic345.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic346.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic347.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic348.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic349.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic35.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic350.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic351.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic352.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic353.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic354.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic355.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic356.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic357.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic358.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic359.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic36.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic360.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic361.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic362.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic363.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic364.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic365.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic366.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic367.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic368.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic369.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic37.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic370.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic371.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic372.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic373.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic374.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic375.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic376.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic377.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic378.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic379.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic38.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic380.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic381.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic382.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic383.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic384.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic385.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic386.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic387.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic388.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic389.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic39.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic390.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic391.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic392.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic393.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic394.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic395.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic396.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic397.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic398.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic399.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic4.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic40.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic400.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic401.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic402.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic403.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic404.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic405.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic406.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic407.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic408.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic409.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic41.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic410.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic411.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic412.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic413.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic414.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic415.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic416.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic417.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic418.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic419.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic42.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic420.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic421.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic422.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic423.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic424.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic425.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic426.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic427.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic428.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic429.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic43.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic430.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic431.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic432.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic433.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic434.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic435.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic436.jpg,plastic
C:/Users/jmoa7/trashnet/data/dataset-resized/plastic/plastic437.jpg,plastic
