image_path,label
./final_data\paper\paper_3468_tetra_pak 757.jpg,3
./final_data\paper\paper_3469_tetra_pak 773.jpg,3
./final_data\paper\paper_3470_tetra_pak 778.jpg,3
./final_data\paper\paper_3471_tetra_pak 779.jpg,3
./final_data\paper\paper_3472_tetra_pak 789.jpg,3
./final_data\paper\paper_3473_tetra_pak 80.jpg,3
./final_data\paper\paper_3474_tetra_pak 9.jpg,3
./final_data\paper\paper_3475_aug_0_tetra_pak 668.jpg,3
./final_data\paper\paper_3476_aug_100_paper 988.jpg,3
./final_data\paper\paper_3477_aug_101_paper28.jpg,3
./final_data\paper\paper_3478_aug_102_paper227.jpg,3
./final_data\paper\paper_3479_aug_103_paper365.jpg,3
./final_data\paper\paper_3480_aug_104_paper_cups 435.jpg,3
./final_data\paper\paper_3481_aug_105_paper26.jpg,3
./final_data\paper\paper_3482_aug_106_paper447.jpg,3
./final_data\paper\paper_3483_aug_107_paper580.jpg,3
./final_data\paper\paper_3484_aug_108_news_paper 50.jpg,3
./final_data\paper\paper_3485_aug_109_paper322.jpg,3
./final_data\paper\paper_3486_aug_10_tetra_pak 646.jpg,3
./final_data\paper\paper_3487_aug_110_paper450.jpg,3
./final_data\paper\paper_3488_aug_111_paper 358.jpg,3
./final_data\paper\paper_3489_aug_112_paper476.jpg,3
./final_data\paper\paper_3490_aug_113_paper_cups 618.jpg,3
./final_data\paper\paper_3491_aug_114_paper215.jpg,3
./final_data\paper\paper_3492_aug_115_paper_cups 638.jpg,3
./final_data\paper\paper_3493_aug_116_paper491.jpg,3
./final_data\paper\paper_3494_aug_117_paper446.jpg,3
./final_data\paper\paper_3495_aug_118_paper568.jpg,3
./final_data\paper\paper_3496_aug_119_tetra_pak 405.jpg,3
./final_data\paper\paper_3497_aug_11_paper591.jpg,3
./final_data\paper\paper_3498_aug_120_paper360.jpg,3
./final_data\paper\paper_3499_aug_121_paper155.jpg,3
./final_data\paper\paper_3500_aug_122_paper556.jpg,3
./final_data\paper\paper_3501_aug_123_paper564.jpg,3
./final_data\paper\paper_3502_aug_124_paper 253.jpg,3
./final_data\paper\paper_3503_aug_125_paper_cups 466.jpg,3
./final_data\paper\paper_3504_aug_126_paper198.jpg,3
./final_data\paper\paper_3505_aug_127_paper580.jpg,3
./final_data\paper\paper_3506_aug_128_paper390.jpg,3
./final_data\paper\paper_3507_aug_129_paper8.jpg,3
./final_data\paper\paper_3508_aug_12_news_paper 196.jpg,3
./final_data\paper\paper_3509_aug_130_paper569.jpg,3
./final_data\paper\paper_3510_aug_131_paper242.jpg,3
./final_data\paper\paper_3511_aug_132_paper571.jpg,3
./final_data\paper\paper_3512_aug_133_paper460.jpg,3
./final_data\paper\paper_3513_aug_134_paper324.jpg,3
./final_data\paper\paper_3514_aug_135_paper73.jpg,3
./final_data\paper\paper_3515_aug_136_paper17.jpg,3
./final_data\paper\paper_3516_aug_137_paper372.jpg,3
./final_data\paper\paper_3517_aug_138_paper9.jpg,3
./final_data\paper\paper_3518_aug_139_paper543.jpg,3
./final_data\paper\paper_3519_aug_13_paper 779.jpg,3
./final_data\paper\paper_3520_aug_140_paper526.jpg,3
./final_data\paper\paper_3521_aug_141_paper500.jpg,3
./final_data\paper\paper_3522_aug_142_paper200.jpg,3
./final_data\paper\paper_3523_aug_143_paper579.jpg,3
./final_data\paper\paper_3524_aug_144_paper146.jpg,3
./final_data\paper\paper_3525_aug_145_paper527.jpg,3
./final_data\paper\paper_3526_aug_146_paper23.jpg,3
./final_data\paper\paper_3527_aug_147_paper77.jpg,3
./final_data\paper\paper_3528_aug_148_paper216.jpg,3
./final_data\paper\paper_3529_aug_149_paper591.jpg,3
./final_data\paper\paper_3530_aug_14_paper336.jpg,3
./final_data\paper\paper_3531_aug_150_paper54.jpg,3
./final_data\paper\paper_3532_aug_151_paper213.jpg,3
./final_data\paper\paper_3533_aug_152_paper_cups 16.jpg,3
./final_data\paper\paper_3534_aug_153_paper109.jpg,3
./final_data\paper\paper_3535_aug_154_paper209.jpg,3
./final_data\paper\paper_3536_aug_155_paper 778.jpg,3
./final_data\paper\paper_3537_aug_156_paper426.jpg,3
./final_data\paper\paper_3538_aug_157_news_paper 82.jpg,3
./final_data\paper\paper_3539_aug_158_paper438.jpg,3
./final_data\paper\paper_3540_aug_159_paper373.jpg,3
./final_data\paper\paper_3541_aug_15_paper588.jpg,3
./final_data\paper\paper_3542_aug_160_paper298.jpg,3
./final_data\paper\paper_3543_aug_161_paper327.jpg,3
./final_data\paper\paper_3544_aug_162_paper_cups 423.jpg,3
./final_data\paper\paper_3545_aug_163_paper 968.jpg,3
./final_data\paper\paper_3546_aug_164_paper484.jpg,3
./final_data\paper\paper_3547_aug_165_paper464.jpg,3
./final_data\paper\paper_3548_aug_166_paper 72.jpg,3
./final_data\paper\paper_3549_aug_167_paper287.jpg,3
./final_data\paper\paper_3550_aug_168_paper 412.jpg,3
./final_data\paper\paper_3551_aug_169_paper94.jpg,3
./final_data\paper\paper_3552_aug_16_tetra_pak 515.jpg,3
./final_data\paper\paper_3553_aug_170_paper544.jpg,3
./final_data\paper\paper_3554_aug_171_paper135.jpg,3
./final_data\paper\paper_3555_aug_172_paper416.jpg,3
./final_data\paper\paper_3556_aug_173_paper 864.jpg,3
./final_data\paper\paper_3557_aug_174_paper 412.jpg,3
./final_data\paper\paper_3558_aug_175_paper327.jpg,3
./final_data\paper\paper_3559_aug_176_paper484.jpg,3
./final_data\paper\paper_3560_aug_177_paper152.jpg,3
./final_data\paper\paper_3561_aug_178_paper148.jpg,3
./final_data\paper\paper_3562_aug_179_paper_cups 93.jpg,3
./final_data\paper\paper_3563_aug_17_paper437.jpg,3
./final_data\paper\paper_3564_aug_180_paper_cups 295.jpg,3
./final_data\paper\paper_3565_aug_181_paper478.jpg,3
./final_data\paper\paper_3566_aug_182_paper573.jpg,3
./final_data\paper\paper_3567_aug_183_paper_cups 207.jpg,3
./final_data\paper\paper_3568_aug_184_tetra_pak 773.jpg,3
./final_data\paper\paper_3569_aug_185_tetra_pak 61.jpg,3
./final_data\paper\paper_3570_aug_186_paper457.jpg,3
./final_data\paper\paper_3571_aug_187_tetra_pak 638.jpg,3
./final_data\paper\paper_3572_aug_188_paper56.jpg,3
./final_data\paper\paper_3573_aug_189_paper453.jpg,3
./final_data\paper\paper_3574_aug_18_paper27.jpg,3
./final_data\paper\paper_3575_aug_190_paper_cups 385.jpg,3
./final_data\paper\paper_3576_aug_191_paper479.jpg,3
./final_data\paper\paper_3577_aug_192_paper_cups 470.jpg,3
./final_data\paper\paper_3578_aug_193_paper203.jpg,3
./final_data\paper\paper_3579_aug_194_paper487.jpg,3
./final_data\paper\paper_3580_aug_195_paper37.jpg,3
./final_data\paper\paper_3581_aug_196_paper286.jpg,3
./final_data\paper\paper_3582_aug_197_paper450.jpg,3
./final_data\paper\paper_3583_aug_198_paper43.jpg,3
./final_data\paper\paper_3584_aug_199_paper472.jpg,3
./final_data\paper\paper_3585_aug_19_paper11.jpg,3
./final_data\paper\paper_3586_aug_1_tetra_pak 423.jpg,3
./final_data\paper\paper_3587_aug_20_paper_cups 404.jpg,3
./final_data\paper\paper_3588_aug_21_paper 243.jpg,3
./final_data\paper\paper_3589_aug_22_paper191.jpg,3
./final_data\paper\paper_3590_aug_23_paper182.jpg,3
./final_data\paper\paper_3591_aug_24_paper59.jpg,3
./final_data\paper\paper_3592_aug_25_paper129.jpg,3
./final_data\paper\paper_3593_aug_26_paper234.jpg,3
./final_data\paper\paper_3594_aug_27_news_paper 196.jpg,3
./final_data\paper\paper_3595_aug_28_paper37.jpg,3
./final_data\paper\paper_3596_aug_29_paper576.jpg,3
./final_data\paper\paper_3597_aug_2_paper462.jpg,3
./final_data\paper\paper_3598_aug_30_paper_cups 404.jpg,3
./final_data\paper\paper_3599_aug_31_paper62.jpg,3
./final_data\paper\paper_3600_aug_32_paper588.jpg,3
./final_data\paper\paper_3601_aug_33_paper_cups 618.jpg,3
./final_data\paper\paper_3602_aug_34_tetra_pak 256.jpg,3
./final_data\paper\paper_3603_aug_35_paper307.jpg,3
./final_data\paper\paper_3604_aug_36_paper188.jpg,3
./final_data\paper\paper_3605_aug_37_paper129.jpg,3
./final_data\paper\paper_3606_aug_38_paper283.jpg,3
./final_data\paper\paper_3607_aug_39_paper298.jpg,3
./final_data\paper\paper_3608_aug_3_tetra_pak 624.jpg,3
./final_data\paper\paper_3609_aug_40_paper132.jpg,3
./final_data\paper\paper_3610_aug_41_paper12.jpg,3
./final_data\paper\paper_3611_aug_42_paper543.jpg,3
./final_data\paper\paper_3612_aug_43_paper 175.jpg,3
./final_data\paper\paper_3613_aug_44_paper567.jpg,3
./final_data\paper\paper_3614_aug_45_paper160.jpg,3
./final_data\paper\paper_3615_aug_46_paper 985.jpg,3
./final_data\paper\paper_3616_aug_47_paper183.jpg,3
./final_data\paper\paper_3617_aug_48_paper321.jpg,3
./final_data\paper\paper_3618_aug_49_tetra_pak 423.jpg,3
./final_data\paper\paper_3619_aug_4_tetra_pak 490.jpg,3
./final_data\paper\paper_3620_aug_50_paper416.jpg,3
./final_data\paper\paper_3621_aug_51_paper70.jpg,3
./final_data\paper\paper_3622_aug_52_paper248.jpg,3
./final_data\paper\paper_3623_aug_53_tetra_pak 459.jpg,3
./final_data\paper\paper_3624_aug_54_tetra_pak 158.jpg,3
./final_data\paper\paper_3625_aug_55_paper14.jpg,3
./final_data\paper\paper_3626_aug_56_paper474.jpg,3
./final_data\paper\paper_3627_aug_57_tetra_pak 158.jpg,3
./final_data\paper\paper_3628_aug_58_paper10.jpg,3
./final_data\paper\paper_3629_aug_59_paper234.jpg,3
./final_data\paper\paper_3630_aug_5_paper454.jpg,3
./final_data\paper\paper_3631_aug_60_paper36.jpg,3
./final_data\paper\paper_3632_aug_61_paper354.jpg,3
./final_data\paper\paper_3633_aug_62_paper 771.jpg,3
./final_data\paper\paper_3634_aug_63_news_paper 187.jpg,3
./final_data\paper\paper_3635_aug_64_paper228.jpg,3
./final_data\paper\paper_3636_aug_65_tetra_pak 522.jpg,3
./final_data\paper\paper_3637_aug_66_paper 102.jpg,3
./final_data\paper\paper_3638_aug_67_paper 284.jpg,3
./final_data\paper\paper_3639_aug_68_paper365.jpg,3
./final_data\paper\paper_3640_aug_69_paper344.jpg,3
./final_data\paper\paper_3641_aug_6_paper 103.jpg,3
./final_data\paper\paper_3642_aug_70_paper82.jpg,3
./final_data\paper\paper_3643_aug_71_paper 557.jpg,3
./final_data\paper\paper_3644_aug_72_paper58.jpg,3
./final_data\paper\paper_3645_aug_73_paper388.jpg,3
./final_data\paper\paper_3646_aug_74_paper60.jpg,3
./final_data\paper\paper_3647_aug_75_paper71.jpg,3
./final_data\paper\paper_3648_aug_76_paper77.jpg,3
./final_data\paper\paper_3649_aug_77_paper141.jpg,3
./final_data\paper\paper_3650_aug_78_paper393.jpg,3
./final_data\paper\paper_3651_aug_79_paper479.jpg,3
./final_data\paper\paper_3652_aug_7_paper417.jpg,3
./final_data\paper\paper_3653_aug_80_paper_cups 113.jpg,3
./final_data\paper\paper_3654_aug_81_tetra_pak 459.jpg,3
./final_data\paper\paper_3655_aug_82_paper28.jpg,3
./final_data\paper\paper_3656_aug_83_paper85.jpg,3
./final_data\paper\paper_3657_aug_84_paper548.jpg,3
./final_data\paper\paper_3658_aug_85_paper112.jpg,3
./final_data\paper\paper_3659_aug_86_paper 1043.jpg,3
./final_data\paper\paper_3660_aug_87_paper 892.jpg,3
./final_data\paper\paper_3661_aug_88_tetra_pak 435.jpg,3
./final_data\paper\paper_3662_aug_89_paper45.jpg,3
./final_data\paper\paper_3663_aug_8_paper13.jpg,3
./final_data\paper\paper_3664_aug_90_paper310.jpg,3
./final_data\paper\paper_3665_aug_91_paper363.jpg,3
./final_data\paper\paper_3666_aug_92_paper427.jpg,3
./final_data\paper\paper_3667_aug_93_paper338.jpg,3
./final_data\paper\paper_3668_aug_94_paper 580.jpg,3
./final_data\paper\paper_3669_aug_95_paper 778.jpg,3
./final_data\paper\paper_3670_aug_96_paper452.jpg,3
./final_data\paper\paper_3671_aug_97_paper486.jpg,3
./final_data\paper\paper_3672_aug_98_news_paper 175.jpg,3
./final_data\paper\paper_3673_aug_99_paper128.jpg,3
./final_data\paper\paper_3674_aug_9_paper170.jpg,3
./final_data\plastic\plastic_3675_plastic1.jpg,4
./final_data\plastic\plastic_3676_plastic10.jpg,4
./final_data\plastic\plastic_3677_plastic100.jpg,4
./final_data\plastic\plastic_3678_plastic101.jpg,4
./final_data\plastic\plastic_3679_plastic102.jpg,4
./final_data\plastic\plastic_3680_plastic103.jpg,4
./final_data\plastic\plastic_3681_plastic104.jpg,4
./final_data\plastic\plastic_3682_plastic105.jpg,4
./final_data\plastic\plastic_3683_plastic106.jpg,4
./final_data\plastic\plastic_3684_plastic107.jpg,4
./final_data\plastic\plastic_3685_plastic108.jpg,4
./final_data\plastic\plastic_3686_plastic109.jpg,4
./final_data\plastic\plastic_3687_plastic11.jpg,4
./final_data\plastic\plastic_3688_plastic110.jpg,4
./final_data\plastic\plastic_3689_plastic111.jpg,4
./final_data\plastic\plastic_3690_plastic112.jpg,4
./final_data\plastic\plastic_3691_plastic113.jpg,4
./final_data\plastic\plastic_3692_plastic114.jpg,4
./final_data\plastic\plastic_3693_plastic115.jpg,4
./final_data\plastic\plastic_3694_plastic116.jpg,4
./final_data\plastic\plastic_3695_plastic117.jpg,4
./final_data\plastic\plastic_3696_plastic118.jpg,4
./final_data\plastic\plastic_3697_plastic119.jpg,4
./final_data\plastic\plastic_3698_plastic12.jpg,4
./final_data\plastic\plastic_3699_plastic120.jpg,4
./final_data\plastic\plastic_3700_plastic121.jpg,4
./final_data\plastic\plastic_3701_plastic122.jpg,4
./final_data\plastic\plastic_3702_plastic123.jpg,4
./final_data\plastic\plastic_3703_plastic124.jpg,4
./final_data\plastic\plastic_3704_plastic125.jpg,4
./final_data\plastic\plastic_3705_plastic126.jpg,4
./final_data\plastic\plastic_3706_plastic127.jpg,4
./final_data\plastic\plastic_3707_plastic128.jpg,4
./final_data\plastic\plastic_3708_plastic129.jpg,4
./final_data\plastic\plastic_3709_plastic13.jpg,4
./final_data\plastic\plastic_3710_plastic130.jpg,4
./final_data\plastic\plastic_3711_plastic131.jpg,4
./final_data\plastic\plastic_3712_plastic132.jpg,4
./final_data\plastic\plastic_3713_plastic133.jpg,4
./final_data\plastic\plastic_3714_plastic134.jpg,4
./final_data\plastic\plastic_3715_plastic135.jpg,4
./final_data\plastic\plastic_3716_plastic136.jpg,4
./final_data\plastic\plastic_3717_plastic137.jpg,4
./final_data\plastic\plastic_3718_plastic138.jpg,4
./final_data\plastic\plastic_3719_plastic139.jpg,4
./final_data\plastic\plastic_3720_plastic14.jpg,4
./final_data\plastic\plastic_3721_plastic140.jpg,4
./final_data\plastic\plastic_3722_plastic141.jpg,4
./final_data\plastic\plastic_3723_plastic142.jpg,4
./final_data\plastic\plastic_3724_plastic143.jpg,4
./final_data\plastic\plastic_3725_plastic144.jpg,4
./final_data\plastic\plastic_3726_plastic145.jpg,4
./final_data\plastic\plastic_3727_plastic146.jpg,4
./final_data\plastic\plastic_3728_plastic147.jpg,4
./final_data\plastic\plastic_3729_plastic148.jpg,4
./final_data\plastic\plastic_3730_plastic149.jpg,4
./final_data\plastic\plastic_3731_plastic15.jpg,4
./final_data\plastic\plastic_3732_plastic150.jpg,4
./final_data\plastic\plastic_3733_plastic151.jpg,4
./final_data\plastic\plastic_3734_plastic152.jpg,4
./final_data\plastic\plastic_3735_plastic153.jpg,4
./final_data\plastic\plastic_3736_plastic154.jpg,4
./final_data\plastic\plastic_3737_plastic155.jpg,4
./final_data\plastic\plastic_3738_plastic156.jpg,4
./final_data\plastic\plastic_3739_plastic157.jpg,4
./final_data\plastic\plastic_3740_plastic158.jpg,4
./final_data\plastic\plastic_3741_plastic159.jpg,4
./final_data\plastic\plastic_3742_plastic16.jpg,4
./final_data\plastic\plastic_3743_plastic160.jpg,4
./final_data\plastic\plastic_3744_plastic161.jpg,4
./final_data\plastic\plastic_3745_plastic162.jpg,4
./final_data\plastic\plastic_3746_plastic163.jpg,4
./final_data\plastic\plastic_3747_plastic164.jpg,4
./final_data\plastic\plastic_3748_plastic165.jpg,4
./final_data\plastic\plastic_3749_plastic166.jpg,4
./final_data\plastic\plastic_3750_plastic167.jpg,4
./final_data\plastic\plastic_3751_plastic168.jpg,4
./final_data\plastic\plastic_3752_plastic169.jpg,4
./final_data\plastic\plastic_3753_plastic17.jpg,4
./final_data\plastic\plastic_3754_plastic170.jpg,4
./final_data\plastic\plastic_3755_plastic171.jpg,4
./final_data\plastic\plastic_3756_plastic172.jpg,4
./final_data\plastic\plastic_3757_plastic173.jpg,4
./final_data\plastic\plastic_3758_plastic174.jpg,4
./final_data\plastic\plastic_3759_plastic175.jpg,4
./final_data\plastic\plastic_3760_plastic176.jpg,4
./final_data\plastic\plastic_3761_plastic177.jpg,4
./final_data\plastic\plastic_3762_plastic178.jpg,4
./final_data\plastic\plastic_3763_plastic179.jpg,4
./final_data\plastic\plastic_3764_plastic18.jpg,4
./final_data\plastic\plastic_3765_plastic180.jpg,4
./final_data\plastic\plastic_3766_plastic181.jpg,4
./final_data\plastic\plastic_3767_plastic182.jpg,4
./final_data\plastic\plastic_3768_plastic183.jpg,4
./final_data\plastic\plastic_3769_plastic184.jpg,4
./final_data\plastic\plastic_3770_plastic185.jpg,4
./final_data\plastic\plastic_3771_plastic186.jpg,4
./final_data\plastic\plastic_3772_plastic187.jpg,4
./final_data\plastic\plastic_3773_plastic188.jpg,4
./final_data\plastic\plastic_3774_plastic189.jpg,4
./final_data\plastic\plastic_3775_plastic19.jpg,4
./final_data\plastic\plastic_3776_plastic190.jpg,4
./final_data\plastic\plastic_3777_plastic191.jpg,4
./final_data\plastic\plastic_3778_plastic192.jpg,4
./final_data\plastic\plastic_3779_plastic193.jpg,4
./final_data\plastic\plastic_3780_plastic194.jpg,4
./final_data\plastic\plastic_3781_plastic195.jpg,4
./final_data\plastic\plastic_3782_plastic196.jpg,4
./final_data\plastic\plastic_3783_plastic197.jpg,4
./final_data\plastic\plastic_3784_plastic198.jpg,4
./final_data\plastic\plastic_3785_plastic199.jpg,4
./final_data\plastic\plastic_3786_plastic2.jpg,4
./final_data\plastic\plastic_3787_plastic20.jpg,4
./final_data\plastic\plastic_3788_plastic200.jpg,4
./final_data\plastic\plastic_3789_plastic201.jpg,4
./final_data\plastic\plastic_3790_plastic202.jpg,4
./final_data\plastic\plastic_3791_plastic203.jpg,4
./final_data\plastic\plastic_3792_plastic204.jpg,4
./final_data\plastic\plastic_3793_plastic205.jpg,4
./final_data\plastic\plastic_3794_plastic206.jpg,4
./final_data\plastic\plastic_3795_plastic207.jpg,4
./final_data\plastic\plastic_3796_plastic208.jpg,4
./final_data\plastic\plastic_3797_plastic209.jpg,4
./final_data\plastic\plastic_3798_plastic21.jpg,4
./final_data\plastic\plastic_3799_plastic210.jpg,4
./final_data\plastic\plastic_3800_plastic211.jpg,4
./final_data\plastic\plastic_3801_plastic212.jpg,4
./final_data\plastic\plastic_3802_plastic213.jpg,4
./final_data\plastic\plastic_3803_plastic214.jpg,4
./final_data\plastic\plastic_3804_plastic215.jpg,4
./final_data\plastic\plastic_3805_plastic216.jpg,4
./final_data\plastic\plastic_3806_plastic217.jpg,4
./final_data\plastic\plastic_3807_plastic218.jpg,4
./final_data\plastic\plastic_3808_plastic219.jpg,4
./final_data\plastic\plastic_3809_plastic22.jpg,4
./final_data\plastic\plastic_3810_plastic220.jpg,4
./final_data\plastic\plastic_3811_plastic221.jpg,4
./final_data\plastic\plastic_3812_plastic222.jpg,4
./final_data\plastic\plastic_3813_plastic223.jpg,4
./final_data\plastic\plastic_3814_plastic224.jpg,4
./final_data\plastic\plastic_3815_plastic225.jpg,4
./final_data\plastic\plastic_3816_plastic226.jpg,4
./final_data\plastic\plastic_3817_plastic227.jpg,4
./final_data\plastic\plastic_3818_plastic228.jpg,4
./final_data\plastic\plastic_3819_plastic229.jpg,4
./final_data\plastic\plastic_3820_plastic23.jpg,4
./final_data\plastic\plastic_3821_plastic230.jpg,4
./final_data\plastic\plastic_3822_plastic231.jpg,4
./final_data\plastic\plastic_3823_plastic232.jpg,4
./final_data\plastic\plastic_3824_plastic233.jpg,4
./final_data\plastic\plastic_3825_plastic234.jpg,4
./final_data\plastic\plastic_3826_plastic235.jpg,4
./final_data\plastic\plastic_3827_plastic236.jpg,4
./final_data\plastic\plastic_3828_plastic237.jpg,4
./final_data\plastic\plastic_3829_plastic238.jpg,4
./final_data\plastic\plastic_3830_plastic239.jpg,4
./final_data\plastic\plastic_3831_plastic24.jpg,4
./final_data\plastic\plastic_3832_plastic240.jpg,4
./final_data\plastic\plastic_3833_plastic241.jpg,4
./final_data\plastic\plastic_3834_plastic242.jpg,4
./final_data\plastic\plastic_3835_plastic243.jpg,4
./final_data\plastic\plastic_3836_plastic244.jpg,4
./final_data\plastic\plastic_3837_plastic245.jpg,4
./final_data\plastic\plastic_3838_plastic246.jpg,4
./final_data\plastic\plastic_3839_plastic247.jpg,4
./final_data\plastic\plastic_3840_plastic248.jpg,4
./final_data\plastic\plastic_3841_plastic249.jpg,4
./final_data\plastic\plastic_3842_plastic25.jpg,4
./final_data\plastic\plastic_3843_plastic250.jpg,4
./final_data\plastic\plastic_3844_plastic251.jpg,4
./final_data\plastic\plastic_3845_plastic252.jpg,4
./final_data\plastic\plastic_3846_plastic253.jpg,4
./final_data\plastic\plastic_3847_plastic254.jpg,4
./final_data\plastic\plastic_3848_plastic255.jpg,4
./final_data\plastic\plastic_3849_plastic256.jpg,4
./final_data\plastic\plastic_3850_plastic257.jpg,4
./final_data\plastic\plastic_3851_plastic258.jpg,4
./final_data\plastic\plastic_3852_plastic259.jpg,4
./final_data\plastic\plastic_3853_plastic26.jpg,4
./final_data\plastic\plastic_3854_plastic260.jpg,4
./final_data\plastic\plastic_3855_plastic261.jpg,4
./final_data\plastic\plastic_3856_plastic262.jpg,4
./final_data\plastic\plastic_3857_plastic263.jpg,4
./final_data\plastic\plastic_3858_plastic264.jpg,4
./final_data\plastic\plastic_3859_plastic265.jpg,4
./final_data\plastic\plastic_3860_plastic266.jpg,4
./final_data\plastic\plastic_3861_plastic267.jpg,4
./final_data\plastic\plastic_3862_plastic268.jpg,4
./final_data\plastic\plastic_3863_plastic269.jpg,4
./final_data\plastic\plastic_3864_plastic27.jpg,4
./final_data\plastic\plastic_3865_plastic270.jpg,4
./final_data\plastic\plastic_3866_plastic271.jpg,4
./final_data\plastic\plastic_3867_plastic272.jpg,4
./final_data\plastic\plastic_3868_plastic273.jpg,4
./final_data\plastic\plastic_3869_plastic274.jpg,4
./final_data\plastic\plastic_3870_plastic275.jpg,4
./final_data\plastic\plastic_3871_plastic276.jpg,4
./final_data\plastic\plastic_3872_plastic277.jpg,4
./final_data\plastic\plastic_3873_plastic278.jpg,4
./final_data\plastic\plastic_3874_plastic279.jpg,4
./final_data\plastic\plastic_3875_plastic28.jpg,4
./final_data\plastic\plastic_3876_plastic280.jpg,4
./final_data\plastic\plastic_3877_plastic281.jpg,4
./final_data\plastic\plastic_3878_plastic282.jpg,4
./final_data\plastic\plastic_3879_plastic283.jpg,4
./final_data\plastic\plastic_3880_plastic284.jpg,4
./final_data\plastic\plastic_3881_plastic285.jpg,4
./final_data\plastic\plastic_3882_plastic286.jpg,4
./final_data\plastic\plastic_3883_plastic287.jpg,4
./final_data\plastic\plastic_3884_plastic288.jpg,4
./final_data\plastic\plastic_3885_plastic289.jpg,4
./final_data\plastic\plastic_3886_plastic29.jpg,4
./final_data\plastic\plastic_3887_plastic290.jpg,4
./final_data\plastic\plastic_3888_plastic291.jpg,4
./final_data\plastic\plastic_3889_plastic292.jpg,4
./final_data\plastic\plastic_3890_plastic293.jpg,4
./final_data\plastic\plastic_3891_plastic294.jpg,4
./final_data\plastic\plastic_3892_plastic295.jpg,4
./final_data\plastic\plastic_3893_plastic296.jpg,4
./final_data\plastic\plastic_3894_plastic297.jpg,4
./final_data\plastic\plastic_3895_plastic298.jpg,4
./final_data\plastic\plastic_3896_plastic299.jpg,4
./final_data\plastic\plastic_3897_plastic3.jpg,4
./final_data\plastic\plastic_3898_plastic30.jpg,4
./final_data\plastic\plastic_3899_plastic300.jpg,4
./final_data\plastic\plastic_3900_plastic301.jpg,4
./final_data\plastic\plastic_3901_plastic302.jpg,4
./final_data\plastic\plastic_3902_plastic303.jpg,4
./final_data\plastic\plastic_3903_plastic304.jpg,4
./final_data\plastic\plastic_3904_plastic305.jpg,4
./final_data\plastic\plastic_3905_plastic306.jpg,4
./final_data\plastic\plastic_3906_plastic307.jpg,4
./final_data\plastic\plastic_3907_plastic308.jpg,4
./final_data\plastic\plastic_3908_plastic309.jpg,4
./final_data\plastic\plastic_3909_plastic31.jpg,4
./final_data\plastic\plastic_3910_plastic310.jpg,4
./final_data\plastic\plastic_3911_plastic311.jpg,4
./final_data\plastic\plastic_3912_plastic312.jpg,4
./final_data\plastic\plastic_3913_plastic313.jpg,4
./final_data\plastic\plastic_3914_plastic314.jpg,4
./final_data\plastic\plastic_3915_plastic315.jpg,4
./final_data\plastic\plastic_3916_plastic316.jpg,4
./final_data\plastic\plastic_3917_plastic317.jpg,4
./final_data\plastic\plastic_3918_plastic318.jpg,4
./final_data\plastic\plastic_3919_plastic319.jpg,4
./final_data\plastic\plastic_3920_plastic32.jpg,4
./final_data\plastic\plastic_3921_plastic320.jpg,4
./final_data\plastic\plastic_3922_plastic321.jpg,4
./final_data\plastic\plastic_3923_plastic322.jpg,4
./final_data\plastic\plastic_3924_plastic323.jpg,4
./final_data\plastic\plastic_3925_plastic324.jpg,4
./final_data\plastic\plastic_3926_plastic325.jpg,4
./final_data\plastic\plastic_3927_plastic326.jpg,4
./final_data\plastic\plastic_3928_plastic327.jpg,4
./final_data\plastic\plastic_3929_plastic328.jpg,4
./final_data\plastic\plastic_3930_plastic329.jpg,4
./final_data\plastic\plastic_3931_plastic33.jpg,4
./final_data\plastic\plastic_3932_plastic330.jpg,4
./final_data\plastic\plastic_3933_plastic331.jpg,4
./final_data\plastic\plastic_3934_plastic332.jpg,4
./final_data\plastic\plastic_3935_plastic333.jpg,4
./final_data\plastic\plastic_3936_plastic334.jpg,4
./final_data\plastic\plastic_3937_plastic335.jpg,4
./final_data\plastic\plastic_3938_plastic336.jpg,4
./final_data\plastic\plastic_3939_plastic337.jpg,4
./final_data\plastic\plastic_3940_plastic338.jpg,4
./final_data\plastic\plastic_3941_plastic339.jpg,4
./final_data\plastic\plastic_3942_plastic34.jpg,4
./final_data\plastic\plastic_3943_plastic340.jpg,4
./final_data\plastic\plastic_3944_plastic341.jpg,4
./final_data\plastic\plastic_3945_plastic342.jpg,4
./final_data\plastic\plastic_3946_plastic343.jpg,4
./final_data\plastic\plastic_3947_plastic344.jpg,4
./final_data\plastic\plastic_3948_plastic345.jpg,4
./final_data\plastic\plastic_3949_plastic346.jpg,4
./final_data\plastic\plastic_3950_plastic347.jpg,4
./final_data\plastic\plastic_3951_plastic348.jpg,4
./final_data\plastic\plastic_3952_plastic349.jpg,4
./final_data\plastic\plastic_3953_plastic35.jpg,4
./final_data\plastic\plastic_3954_plastic350.jpg,4
./final_data\plastic\plastic_3955_plastic351.jpg,4
./final_data\plastic\plastic_3956_plastic352.jpg,4
./final_data\plastic\plastic_3957_plastic353.jpg,4
./final_data\plastic\plastic_3958_plastic354.jpg,4
./final_data\plastic\plastic_3959_plastic355.jpg,4
./final_data\plastic\plastic_3960_plastic356.jpg,4
./final_data\plastic\plastic_3961_plastic357.jpg,4
./final_data\plastic\plastic_3962_plastic358.jpg,4
